,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
0,603200.SH,20250728,58.52,64.38,58.11,64.15,58.53,5.62,9.6019,171410.74,1078449.71
1,603200.SH,20250725,59.5,61.22,57.81,58.53,59.5,-0.97,-1.6303,95063.67,563238.561
2,603200.SH,20250724,60.18,62.0,59.04,59.5,60.13,-0.63,-1.0477,95290.35,572108.985
3,603200.SH,20250723,56.76,60.57,55.01,60.13,56.8,3.33,5.8627,134690.54,786564.381
4,603200.SH,20250722,58.3,61.66,56.8,56.8,59.31,-2.51,-4.232,152170.95,892561.725
5,603200.SH,20250721,59.19,60.38,57.6,59.31,59.21,0.1,0.1689,102499.14,603800.202
6,603200.SH,20250718,56.72,59.88,55.19,59.21,56.17,3.04,5.4121,144449.35,834056.226
7,603200.SH,20250717,53.5,57.0,53.38,56.17,53.53,2.64,4.9318,126395.33,702674.083
8,603200.SH,20250716,53.71,55.55,52.5,53.53,54.17,-0.64,-1.1815,96141.12,517396.95
9,603200.SH,20250715,52.25,55.35,51.88,54.17,52.77,1.4,2.653,124407.45,670343.335
10,603200.SH,20250714,51.0,53.2,50.8,52.77,51.43,1.34,2.6055,120170.02,624397.364
11,603200.SH,20250711,48.15,52.18,47.34,51.43,48.21,3.22,6.6791,172005.26,867502.397
12,603200.SH,20250710,47.47,48.58,46.82,48.21,47.94,0.27,0.5632,101110.61,481223.67
13,603200.SH,20250709,49.0,49.84,47.62,47.94,49.84,-1.9,-3.8122,107989.82,522690.011
14,603200.SH,20250708,49.98,52.19,48.36,49.84,50.98,-1.14,-2.2362,159921.42,801546.232
15,603200.SH,20250707,48.17,51.6,48.17,50.98,47.64,3.34,7.0109,149997.26,756648.016
16,603200.SH,20250704,48.52,49.5,47.61,47.64,50.15,-2.51,-5.005,114183.75,550553.523
17,603200.SH,20250703,48.9,51.0,45.7,50.15,50.04,0.11,0.2198,192906.01,931892.743
18,603200.SH,20250702,48.53,51.29,47.6,50.04,49.32,0.72,1.4599,159187.67,788540.533
19,603200.SH,20250701,46.6,51.49,44.81,49.32,46.87,2.45,5.2272,197249.53,940244.174
20,603200.SH,20250630,45.0,47.28,44.5,46.87,45.0,1.87,4.1556,153528.27,707924.929
21,603200.SH,20250627,46.22,47.97,44.85,45.0,46.68,-1.68,-3.599,185742.44,853287.511
22,603200.SH,20250626,41.81,46.68,41.81,46.68,42.44,4.24,9.9906,199817.36,914991.983
23,603200.SH,20250625,42.86,44.18,42.3,42.44,42.2,0.24,0.5687,190247.8,817934.411
24,603200.SH,20250624,38.71,42.86,38.56,42.2,40.0,2.2,5.5,233611.36,955911.506
25,603200.SH,20250623,37.48,40.59,37.15,40.0,38.05,1.95,5.1248,166581.01,653948.724
26,603200.SH,20250620,36.99,38.92,36.0,38.05,36.22,1.83,5.0525,177190.67,671651.452
