date,open,high,low,close
2020-03-20,4.23,4.24,4.09,4.2
2020-03-19,4.13,4.23,4.01,4.18
2020-03-18,4.27,4.35,4.11,4.13
2020-03-17,4.19,4.3,4.06,4.25
2020-03-16,4.5,4.5,4.12,4.15
2020-03-13,4.3,4.6,4.23,4.49
2020-03-12,4.74,4.78,4.53,4.61
2020-03-11,5.04,5.05,4.87,4.88
2020-03-10,4.81,5.03,4.77,5.03
2020-03-09,5.0,5.05,4.87,4.9
2020-03-06,5.02,5.28,4.98,5.16
2020-03-05,5.15,5.19,5.04,5.1
2020-03-04,5.0,5.06,4.85,5.02
2020-03-03,5.19,5.31,5.02,5.09
2020-03-02,5.0,5.17,4.94,5.08
2020-02-28,5.0,5.09,4.85,4.9
2020-02-27,5.39,5.47,5.25,5.29
2020-02-26,5.68,5.72,5.27,5.37
2020-02-25,5.6,5.85,5.44,5.83
2020-02-24,5.49,5.77,5.42,5.75
2020-02-21,5.45,5.65,5.34,5.35
2020-02-20,5.01,5.4,4.96,5.34
2020-02-19,5.09,5.13,4.96,4.96
2020-02-18,4.92,5.11,4.88,5.06
2020-02-17,4.68,4.94,4.67,4.91
2020-02-14,4.7,4.76,4.64,4.68
2020-02-13,4.74,4.8,4.67,4.72
2020-02-12,4.71,4.77,4.66,4.76
2020-02-11,4.73,4.81,4.69,4.75
2020-02-10,4.6,4.85,4.58,4.75
2020-02-07,4.65,4.7,4.57,4.66
2020-02-06,4.4,4.7,4.33,4.67
2020-02-05,4.39,4.56,4.37,4.42
2020-02-04,4.03,4.45,4.03,4.41
2020-02-03,4.25,4.25,4.25,4.25
2020-01-23,4.81,4.96,4.61,4.72
2020-01-22,4.97,4.98,4.75,4.92
2020-01-21,5.0,5.03,4.93,4.97
2020-01-20,4.81,5.0,4.79,4.98
2020-01-17,4.9,4.91,4.81,4.83
2020-01-16,4.9,4.93,4.84,4.89
2020-01-15,4.93,4.93,4.82,4.88
2020-01-14,4.92,5.02,4.89,4.96
2020-01-13,4.94,4.95,4.82,4.94
2020-01-10,5.03,5.05,4.88,4.95
2020-01-09,5.06,5.12,4.93,5.0
2020-01-08,4.82,5.13,4.79,4.96
2020-01-07,4.73,4.77,4.65,4.68
2020-01-06,4.67,4.8,4.63,4.71
2020-01-03,4.62,4.76,4.59,4.73
2020-01-02,4.57,4.67,4.55,4.61
2019-12-31,4.56,4.62,4.5,4.54
2019-12-30,4.56,4.59,4.42,4.56
2019-12-27,4.85,4.85,4.61,4.64
2019-12-26,4.78,4.89,4.73,4.83
2019-12-25,4.67,4.78,4.65,4.74
2019-12-24,4.6,4.72,4.48,4.7
2019-12-23,4.76,4.81,4.54,4.56
2019-12-20,4.71,4.83,4.66,4.68
2019-12-19,4.69,4.81,4.62,4.69
2019-12-18,4.75,4.77,4.62,4.66
2019-12-17,4.38,4.83,4.35,4.75
2019-12-16,4.21,4.44,4.21,4.39
2019-12-13,4.07,4.13,4.03,4.11
2019-12-12,4.01,4.06,3.99,4.01
2019-12-11,4.12,4.12,3.98,4.0
2019-12-10,4.09,4.13,4.04,4.13
2019-12-09,4.13,4.17,4.08,4.12
2019-12-06,4.04,4.12,4.03,4.07
2019-12-05,4.04,4.08,3.99,4.04
